date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:27:05	19186/19186	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Sep%202019%2005:27:06%20GMT	https://id.adnow.com/css/owl.video.play.png	D:/new%20website/id.adnow.com/css/owl.video.play.html	(from https://adnow.com/css/owl.video.play.png)
01:27:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2005:27:07%20GMT	http://en.adnow.com/css/owl.video.play.png	D:/new%20website/en.adnow.com/css/owl.video.play.10b.delayed	(from https://adnow.com/css/owl.video.play.png)
01:27:06	19316/19316	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Sep%202019%2005:27:07%20GMT	https://ja.adnow.com/css/owl.video.play.png	D:/new%20website/ja.adnow.com/css/owl.video.play.html	(from https://adnow.com/css/owl.video.play.png)
01:27:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2005:27:08%20GMT	http://el.adnow.com/css/owl.video.play.png	D:/new%20website/el.adnow.com/css/owl.video.play.10d.delayed	(from https://adnow.com/css/owl.video.play.png)
01:27:07	80/80	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Sep%202019%2005:27:08%20GMT	https://en.adnow.com/css/owl.video.play.png	D:/new%20website/en.adnow.com/css/owl.video.play.html	(from https://adnow.com/css/owl.video.play.png)
01:27:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2005:27:10%20GMT	http://th.adnow.com/css/owl.video.play.png	D:/new%20website/th.adnow.com/css/owl.video.play.10f.delayed	(from https://adnow.com/css/owl.video.play.png)
01:27:09	21757/21757	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Sep%202019%2005:27:09%20GMT	https://el.adnow.com/css/owl.video.play.png	D:/new%20website/el.adnow.com/css/owl.video.play.html	(from https://adnow.com/css/owl.video.play.png)
01:27:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2005:27:11%20GMT	http://vi.adnow.com/css/owl.video.play.png	D:/new%20website/vi.adnow.com/css/owl.video.play.111.delayed	(from https://adnow.com/css/owl.video.play.png)
01:27:10	19735/19735	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Sep%202019%2005:27:11%20GMT	https://th.adnow.com/css/owl.video.play.png	D:/new%20website/th.adnow.com/css/owl.video.play.html	(from https://adnow.com/css/owl.video.play.png)
01:27:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2005:27:12%20GMT	http://zh.adnow.com/css/owl.video.play.png	D:/new%20website/zh.adnow.com/css/owl.video.play.113.delayed	(from https://adnow.com/css/owl.video.play.png)
01:27:11	19267/19267	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Sep%202019%2005:27:12%20GMT	https://vi.adnow.com/css/owl.video.play.png	D:/new%20website/vi.adnow.com/css/owl.video.play.html	(from https://adnow.com/css/owl.video.play.png)
01:27:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2005:27:13%20GMT	http://fa.adnow.com/css/owl.video.play.png	D:/new%20website/fa.adnow.com/css/owl.video.play.115.delayed	(from https://adnow.com/css/owl.video.play.png)
01:27:12	19168/19168	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Sep%202019%2005:27:13%20GMT	https://zh.adnow.com/css/owl.video.play.png	D:/new%20website/zh.adnow.com/css/owl.video.play.html	(from https://adnow.com/css/owl.video.play.png)
01:27:13	19389/19389	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Sep%202019%2005:27:14%20GMT	https://fa.adnow.com/css/owl.video.play.png	D:/new%20website/fa.adnow.com/css/owl.video.play.html	(from https://adnow.com/css/owl.video.play.png)
01:27:14	30133/30133	---MCZ	200	added ('OK')	text/css	etag:W/%225d514f39-75b5%22	https://adnow.com/404/css/adnow.css	D:/new%20website/adnow.com/404/css/adnow.css	(from https://adnow.com/css/owl.video.play.png)
01:27:14	7920/7920	---M--	200	added ('OK')	image/png	etag:%225d514f3a-1ef0%22	https://adnow.com/404/images/logo.png	D:/new%20website/adnow.com/404/images/logo.png	(from https://adnow.com/css/owl.video.play.png)
01:27:15	220492/220492	---M--	200	added ('OK')	image/png	etag:%225d514f3a-35d4c%22	https://adnow.com/404/images/404.png	D:/new%20website/adnow.com/404/images/404.png	(from https://adnow.com/css/owl.video.play.png)
01:27:15	19082/19082	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:16%20GMT	https://adnow.com/css/images/soc/fb.png	D:/new%20website/adnow.com/css/images/soc/fb.png	(from https://adnow.com/css/owl.video.play.png)
01:27:16	19082/19082	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:17%20GMT	https://adnow.com/css/images/soc/tw.png	D:/new%20website/adnow.com/css/images/soc/tw.png	(from https://adnow.com/css/owl.video.play.png)
01:27:17	19082/19082	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:18%20GMT	https://adnow.com/css/images/soc/in.png	D:/new%20website/adnow.com/css/images/soc/in.png	(from https://adnow.com/css/owl.video.play.png)
01:27:17	19082/19082	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:18%20GMT	https://adnow.com/css/images/soc/yt.png	D:/new%20website/adnow.com/css/images/soc/yt.png	(from https://adnow.com/css/owl.video.play.png)
01:27:18	19126/19126	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:19%20GMT	https://adnow.com/css/images/soc/inst.png	D:/new%20website/adnow.com/css/images/soc/inst.png	(from https://adnow.com/css/owl.video.play.png)
01:27:19	122892/122892	---MCZ	200	added ('OK')	text/css	etag:W/%225a5f2886-1e00c%22	https://adnow.com/blog/wp-content/themes/adnow-blog/bootstrap/css/bootstrap.min.css	D:/new%20website/adnow.com/blog/wp-content/themes/adnow-blog/bootstrap/css/bootstrap.min.css	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:19	27759/27759	---MCZ	200	added ('OK')	text/css	etag:W/%225a5f2886-6c6f%22	https://adnow.com/blog/wp-content/themes/adnow-blog/css/font-awesome.min.css	D:/new%20website/adnow.com/blog/wp-content/themes/adnow-blog/css/font-awesome.min.css	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:20	11903/11903	---MCZ	200	added ('OK')	text/css	etag:W/%225a5f2887-2e7f%22	https://adnow.com/blog/wp-content/themes/adnow-blog/css/style.css	D:/new%20website/adnow.com/blog/wp-content/themes/adnow-blog/css/style.css	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:22	35951/35951	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5f2887-8c6f%22	https://adnow.com/blog/wp-content/themes/adnow-blog/bootstrap/js/bootstrap.min.js	D:/new%20website/adnow.com/blog/wp-content/themes/adnow-blog/bootstrap/js/bootstrap.min.js	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:22	9095/9095	---M--	200	added ('OK')	image/png	etag:%225a5f2883-2387%22	https://adnow.com/blog/wp-content/themes/adnow-blog/images/logo.png	D:/new%20website/adnow.com/blog/wp-content/themes/adnow-blog/images/logo.png	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:23	4496/4496	---M--	200	added ('OK')	image/png	etag:%225a5f2883-1190%22	https://adnow.com/blog/wp-content/themes/adnow-blog/images/t_icon.png	D:/new%20website/adnow.com/blog/wp-content/themes/adnow-blog/images/t_icon.png	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:23	4594/4594	---M--	200	added ('OK')	image/png	etag:%225a5f2883-11f2%22	https://adnow.com/blog/wp-content/themes/adnow-blog/images/fb_icon.png	D:/new%20website/adnow.com/blog/wp-content/themes/adnow-blog/images/fb_icon.png	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:25	7402/7402	---M--	200	added ('OK')	image/jpeg	etag:%225a5f2896-1cea%22	https://adnow.com/blog/wp-content/uploads/2017/07/AdNow-AdDays-register.jpg	D:/new%20website/adnow.com/blog/wp-content/uploads/2017/07/AdNow-AdDays-register.jpg	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:26	11317/11317	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Jan%202018%2010:42:10%20GMT	https://adnow.com/blog/2017/12/07/adnow-performance-addays-chile/	D:/new%20website/adnow.com/blog/2017/12/07/adnow-performance-addays-chile/index.html	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:26	95992/95992	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	D:/new%20website/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:27	12060/12060	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Jan%202018%2010:42:10%20GMT	https://adnow.com/blog/2017/11/02/addays-chile/	D:/new%20website/adnow.com/blog/2017/11/02/addays-chile/index.html	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:28	13445/13445	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Jan%202018%2010:42:10%20GMT	https://adnow.com/blog/2017/09/08/how-adnow-rocked/	D:/new%20website/adnow.com/blog/2017/09/08/how-adnow-rocked/index.html	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:28	11950/11950	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Jan%202018%2010:42:10%20GMT	https://adnow.com/blog/2017/07/26/adnow-referral-program-multiply-your-income-easily/	D:/new%20website/adnow.com/blog/2017/07/26/adnow-referral-program-multiply-your-income-easily/index.html	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:29	14416/14416	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Jan%202018%2010:42:10%20GMT	https://adnow.com/blog/2017/08/25/seo-tips/	D:/new%20website/adnow.com/blog/2017/08/25/seo-tips/index.html	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:30	13677/13677	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Jan%202018%2010:42:10%20GMT	https://adnow.com/blog/2017/06/29/7-ways-to-stop-facebook-cutting-your-traffic/	D:/new%20website/adnow.com/blog/2017/06/29/7-ways-to-stop-facebook-cutting-your-traffic/index.html	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:30	15643/15643	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Jan%202018%2010:42:10%20GMT	https://adnow.com/blog/2017/06/23/digital-payment-methods-2017/	D:/new%20website/adnow.com/blog/2017/06/23/digital-payment-methods-2017/index.html	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:30	13221/13221	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Jan%202018%2010:42:11%20GMT	https://adnow.com/blog/2017/06/08/ctr-ecpm-what-affects-their-value-2/	D:/new%20website/adnow.com/blog/2017/06/08/ctr-ecpm-what-affects-their-value-2/index.html	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:30	12974/12974	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Jan%202018%2010:42:11%20GMT	https://adnow.com/blog/2017/05/26/how-to-increase-the-number-of-clicks/	D:/new%20website/adnow.com/blog/2017/05/26/how-to-increase-the-number-of-clicks/index.html	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:30	482241/482241	---M--	200	added ('OK')	image/jpeg	etag:%225a5f2886-75bc1%22	https://adnow.com/blog/wp-content/uploads/2017/07/AdNow-AdDays-Conference-blog.jpg	D:/new%20website/adnow.com/blog/wp-content/uploads/2017/07/AdNow-AdDays-Conference-blog.jpg	(from https://adnow.com/blog/2017/07/06/addays-marketing-conference-vietnam/)
01:27:31	121365/121365	---M--	200	added ('OK')	image/jpeg	etag:%225d514f3a-1da15%22	https://adnow.com/images/epayments-preview.jpg	D:/new%20website/adnow.com/images/epayments-preview.jpg	(from https://adnow.com/?event=events&name=epayments)
01:27:31	178002/178002	---M--	200	added ('OK')	image/jpeg	etag:%225d514f3a-2b752%22	https://adnow.com/images/affiliate.jpg	D:/new%20website/adnow.com/images/affiliate.jpg	(from https://adnow.com/?event=events&name=affiliate-world-asia-2015)
01:27:32	37120/37120	---M--	200	added ('OK')	application/octet-stream	etag:%225d514f43-9100%22	https://adnow.com/ssp_assets/fonts/aero_matics_bold.ttf	D:/new%20website/adnow.com/ssp_assets/fonts/aero_matics_bold.ttf	(from https://adnow.com/ssp_assets/css/style.css)
01:27:33	50780/50780	---M--	200	added ('OK')	application/octet-stream	etag:%225d514f43-c65c%22	https://adnow.com/ssp_assets/fonts/aero_matics_bold_italic.ttf	D:/new%20website/adnow.com/ssp_assets/fonts/aero_matics_bold_italic.ttf	(from https://adnow.com/ssp_assets/css/style.css)
01:27:33	190356/190356	---M--	200	added ('OK')	application/octet-stream	etag:%225d514f43-2e794%22	https://adnow.com/ssp_assets/fonts/P22UndergroundCYPro-Book.otf	D:/new%20website/adnow.com/ssp_assets/fonts/P22UndergroundCYPro-Book.otf	(from https://adnow.com/ssp_assets/css/style.css)
01:27:34	195552/195552	---M--	200	added ('OK')	application/octet-stream	etag:%225d514f43-2fbe0%22	https://adnow.com/ssp_assets/fonts/P22UndergroundCYPro-Demi.otf	D:/new%20website/adnow.com/ssp_assets/fonts/P22UndergroundCYPro-Demi.otf	(from https://adnow.com/ssp_assets/css/style.css)
01:27:35	190920/190920	---M--	200	added ('OK')	application/octet-stream	etag:%225d514f43-2e9c8%22	https://adnow.com/ssp_assets/fonts/P22UndergroundCYPro-Heavy.otf	D:/new%20website/adnow.com/ssp_assets/fonts/P22UndergroundCYPro-Heavy.otf	(from https://adnow.com/ssp_assets/css/style.css)
01:27:36	185808/185808	---M--	200	added ('OK')	application/octet-stream	etag:%225d514f43-2d5d0%22	https://adnow.com/ssp_assets/fonts/P22UndergroundCYPro-Medium.otf	D:/new%20website/adnow.com/ssp_assets/fonts/P22UndergroundCYPro-Medium.otf	(from https://adnow.com/ssp_assets/css/style.css)
01:27:37	476205/476205	---M--	200	added ('OK')	image/jpeg	etag:%225d514f43-7442d%22	https://adnow.com/ssp_assets/images/top-bg.jpg	D:/new%20website/adnow.com/ssp_assets/images/top-bg.jpg	(from https://adnow.com/ssp_assets/css/style.css)
01:27:37	187500/187500	---M--	200	added ('OK')	application/octet-stream	etag:%225d514f43-2dc6c%22	https://adnow.com/ssp_assets/fonts/P22UndergroundCYPro-Thin.otf	D:/new%20website/adnow.com/ssp_assets/fonts/P22UndergroundCYPro-Thin.otf	(from https://adnow.com/ssp_assets/css/style.css)
01:27:37	218898/218898	---M--	200	added ('OK')	image/jpeg	etag:%225d514f43-35712%22	https://adnow.com/ssp_assets/images/exs-bg.jpg	D:/new%20website/adnow.com/ssp_assets/images/exs-bg.jpg	(from https://adnow.com/ssp_assets/css/style.css)
01:27:37	5498/5498	---M--	200	added ('OK')	image/png	etag:%225d514f43-157a%22	https://adnow.com/ssp_assets/images/preim-bg-2.png	D:/new%20website/adnow.com/ssp_assets/images/preim-bg-2.png	(from https://adnow.com/ssp_assets/css/style.css)
01:27:38	102262/102262	---M--	200	added ('OK')	image/jpeg	etag:%225d514f43-18f76%22	https://adnow.com/ssp_assets/images/stat-bg.jpg	D:/new%20website/adnow.com/ssp_assets/images/stat-bg.jpg	(from https://adnow.com/ssp_assets/css/style.css)
01:27:38	5489/5489	---M--	200	added ('OK')	image/png	etag:%225d514f43-1571%22	https://adnow.com/ssp_assets/images/preim-bg-3.png	D:/new%20website/adnow.com/ssp_assets/images/preim-bg-3.png	(from https://adnow.com/ssp_assets/css/style.css)
01:27:39	5300/5300	---M--	200	added ('OK')	image/png	etag:%225d514f43-14b4%22	https://adnow.com/ssp_assets/images/preim-bg.png	D:/new%20website/adnow.com/ssp_assets/images/preim-bg.png	(from https://adnow.com/ssp_assets/css/style.css)
01:27:40	118862/118862	---M--	200	added ('OK')	image/jpeg	etag:%225d514f43-1d04e%22	https://adnow.com/ssp_assets/images/form-bg.jpg	D:/new%20website/adnow.com/ssp_assets/images/form-bg.jpg	(from https://adnow.com/ssp_assets/css/style.css)
01:27:40	164040/164040	---M--	200	added ('OK')	application/octet-stream	etag:%225d514f43-280c8%22	https://adnow.com/ssp_assets/fonts/Geometria-Thin.otf	D:/new%20website/adnow.com/ssp_assets/fonts/Geometria-Thin.otf	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:41	163352/163352	---M--	200	added ('OK')	application/octet-stream	etag:%225d514f43-27e18%22	https://adnow.com/ssp_assets/fonts/Geometria-Light.otf	D:/new%20website/adnow.com/ssp_assets/fonts/Geometria-Light.otf	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:42	167416/167416	---M--	200	added ('OK')	application/octet-stream	etag:%225d514f43-28df8%22	https://adnow.com/ssp_assets/fonts/Geometria-ExtraLight.otf	D:/new%20website/adnow.com/ssp_assets/fonts/Geometria-ExtraLight.otf	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:43	167732/167732	---M--	200	added ('OK')	application/octet-stream	etag:%225d514f43-28f34%22	https://adnow.com/ssp_assets/fonts/Geometria.otf	D:/new%20website/adnow.com/ssp_assets/fonts/Geometria.otf	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:44	166468/166468	---M--	200	added ('OK')	application/octet-stream	etag:%225d514f43-28a44%22	https://adnow.com/ssp_assets/fonts/Geometria-Bold.otf	D:/new%20website/adnow.com/ssp_assets/fonts/Geometria-Bold.otf	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:45	19192/19192	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:46%20GMT	https://adnow.com/ssp_assets/images/bg-1.jpg	D:/new%20website/adnow.com/ssp_assets/images/bg-1.jpg	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:45	19258/19258	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:46%20GMT	https://adnow.com/ssp_assets/images/logo-bg.png	D:/new%20website/adnow.com/ssp_assets/images/logo-bg.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:46	19302/19302	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:47%20GMT	https://adnow.com/ssp_assets/images/violet-bg.png	D:/new%20website/adnow.com/ssp_assets/images/violet-bg.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:46	19412/19412	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:48%20GMT	https://adnow.com/ssp_assets/images/dark-violet-bg.png	D:/new%20website/adnow.com/ssp_assets/images/dark-violet-bg.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:47	19236/19236	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:48%20GMT	https://adnow.com/ssp_assets/images/adv-bg.png	D:/new%20website/adnow.com/ssp_assets/images/adv-bg.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:48	19368/19368	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:49%20GMT	https://adnow.com/ssp_assets/images/btn-bg-white.png	D:/new%20website/adnow.com/ssp_assets/images/btn-bg-white.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:48	19368/19368	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:50%20GMT	https://adnow.com/ssp_assets/images/btn-bg-black.png	D:/new%20website/adnow.com/ssp_assets/images/btn-bg-black.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:49	19500/19500	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:50%20GMT	https://adnow.com/ssp_assets/images/btn-bg-violet-dark.png	D:/new%20website/adnow.com/ssp_assets/images/btn-bg-violet-dark.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:50	19522/19522	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:51%20GMT	https://adnow.com/ssp_assets/images/btn-bg-violet-light.png	D:/new%20website/adnow.com/ssp_assets/images/btn-bg-violet-light.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:51	19236/19236	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:52%20GMT	https://adnow.com/ssp_assets/images/pik-11.png	D:/new%20website/adnow.com/ssp_assets/images/pik-11.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:51	19236/19236	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:52%20GMT	https://adnow.com/ssp_assets/images/pik-12.png	D:/new%20website/adnow.com/ssp_assets/images/pik-12.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:52	19236/19236	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:53%20GMT	https://adnow.com/ssp_assets/images/pik-13.png	D:/new%20website/adnow.com/ssp_assets/images/pik-13.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:53	19214/19214	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:54%20GMT	https://adnow.com/ssp_assets/images/arrow.png	D:/new%20website/adnow.com/ssp_assets/images/arrow.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:53	19192/19192	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:54%20GMT	https://adnow.com/ssp_assets/images/grid.png	D:/new%20website/adnow.com/ssp_assets/images/grid.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:54	19368/19368	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:55%20GMT	https://adnow.com/ssp_assets/images/pager-bg-top.png	D:/new%20website/adnow.com/ssp_assets/images/pager-bg-top.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:54	19434/19434	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:56%20GMT	https://adnow.com/ssp_assets/images/pager-bg-bottom.png	D:/new%20website/adnow.com/ssp_assets/images/pager-bg-bottom.png	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:55	19324/19324	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:56%20GMT	https://adnow.com/ssp_assets/images/faq-advert.jpg	D:/new%20website/adnow.com/ssp_assets/images/faq-advert.jpg	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:56	19280/19280	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202019%2005:27:57%20GMT	https://adnow.com/ssp_assets/images/faq-part.jpg	D:/new%20website/adnow.com/ssp_assets/images/faq-part.jpg	(from https://adnow.com/ssp_assets/css/adnow.css)
01:27:57	96482/96482	---M--	200	added ('OK')	image/png	etag:%225d514f3a-178e2%22	https://adnow.com/img/faq/widgets_1a.png	D:/new%20website/adnow.com/img/faq/widgets_1a.png	(from https://adnow.com/?event=faq&action=show&type=publishers&view=change_payment_account)
01:27:58	20104/20104	---M--	200	added ('OK')	image/png	etag:%225d514f3a-4e88%22	https://adnow.com/img/faq/get_started_2.png	D:/new%20website/adnow.com/img/faq/get_started_2.png	(from https://adnow.com/?event=faq&action=show&type=publishers&view=how_to_add_a_website)
01:27:59	29011/29011	---M--	200	added ('OK')	image/png	etag:%225d514f3a-7153%22	https://adnow.com/img/faq/get_started_4.png	D:/new%20website/adnow.com/img/faq/get_started_4.png	(from https://adnow.com/?event=faq&action=show&type=publishers&view=how_to_contact_my_support_manager)
01:27:59	7401/7401	---M--	200	added ('OK')	image/png	etag:%225d514f3a-1ce9%22	https://adnow.com/img/faq/widgets_2a.png	D:/new%20website/adnow.com/img/faq/widgets_2a.png	(from https://adnow.com/?event=faq&action=show&type=publishers&view=how_to_add_a_new_widget)
01:28:00	15241/15241	---M--	200	added ('OK')	image/png	etag:%225d514f3a-3b89%22	https://adnow.com/img/faq/widgets_2b.png	D:/new%20website/adnow.com/img/faq/widgets_2b.png	(from https://adnow.com/?event=faq&action=show&type=publishers&view=how_to_add_a_new_widget)
01:28:01	15050/15050	---M--	200	added ('OK')	image/png	etag:%225d514f3a-3aca%22	https://adnow.com/img/faq/widgets_3a.png	D:/new%20website/adnow.com/img/faq/widgets_3a.png	(from https://adnow.com/?event=faq&action=show&type=publishers&view=how_to_set_up_a_widget)
01:28:02	119657/119657	---M--	200	added ('OK')	image/png	etag:%225d514f3a-1d369%22	https://adnow.com/img/faq/widgets_3b.png	D:/new%20website/adnow.com/img/faq/widgets_3b.png	(from https://adnow.com/?event=faq&action=show&type=publishers&view=how_to_set_up_a_widget)
01:28:03	19271/19271	---M--	200	added ('OK')	image/png	etag:%225d514f3a-4b47%22	https://adnow.com/img/faq/widgets_4a.png	D:/new%20website/adnow.com/img/faq/widgets_4a.png	(from https://adnow.com/?event=faq&action=show&type=publishers&view=how_to_customize_a_widget)
01:28:03	487715/487715	---M--	200	added ('OK')	image/png	etag:%225d514f3a-77123%22	https://adnow.com/img/faq/widgets_3c.png	D:/new%20website/adnow.com/img/faq/widgets_3c.png	(from https://adnow.com/?event=faq&action=show&type=publishers&view=how_to_set_up_a_widget)
01:28:05	174947/174947	---M--	200	added ('OK')	image/png	etag:%225d514f3a-2ab63%22	https://adnow.com/img/faq/widgets_4b.png	D:/new%20website/adnow.com/img/faq/widgets_4b.png	(from https://adnow.com/?event=faq&action=show&type=publishers&view=how_to_customize_a_widget)
01:28:05	9193/9193	---M--	200	added ('OK')	image/png	etag:%225d514f3a-23e9%22	https://adnow.com/img/faq/widgets_4c.png	D:/new%20website/adnow.com/img/faq/widgets_4c.png	(from https://adnow.com/?event=faq&action=show&type=publishers&view=how_to_customize_a_widget)
01:28:06	28812/28812	---M--	200	added ('OK')	image/png	etag:%225d514f3a-708c%22	https://adnow.com/img/faq/widgets_4d.png	D:/new%20website/adnow.com/img/faq/widgets_4d.png	(from https://adnow.com/?event=faq&action=show&type=publishers&view=how_to_customize_a_widget)
01:28:07	122539/122539	---MCZ	200	added ('OK')	text/css	etag:W/%225d514f3a-1deab%22	https://bg.adnow.com/bootstrap/css/bootstrap.min.css?v=005	D:/new%20website/bg.adnow.com/bootstrap/css/bootstrap.min1efd.css	(from https://bg.adnow.com/css/owl.video.play.png)
01:28:08	27466/27466	---MCZ	200	added ('OK')	text/css	etag:W/%225d514f3a-6b4a%22	https://bg.adnow.com/css/font-awesome.min.css?v=005	D:/new%20website/bg.adnow.com/css/font-awesome.min1efd.css	(from https://bg.adnow.com/css/owl.video.play.png)
01:28:09	51284/51284	---MCZ	200	added ('OK')	text/css	etag:W/%225d514f3a-c854%22	https://bg.adnow.com/css/ionicons.min.css?v=005	D:/new%20website/bg.adnow.com/css/ionicons.min1efd.css	(from https://bg.adnow.com/css/owl.video.play.png)
